new_org_id	name	shortName	name_normal	country	numProj	nproj_with_contrib	totContribution
947384936	ANCITEL ENERGIA E AMBIENTE SPA	AncitelEA	IT-ancitel-energia-e-ambiente	IT	 1	 1	40000,00
947402978	MIDROC PROJECT MANAGEMENT AB	ROC	SE-midroc-project-management-ab	SE	 1	 1	436689,90
947414133	TAGWORKS PHARMACEUTICALS BV	TAG	NL-tagworks-pharmaceuticals	NL	 2	 2	1668000,00
947464573	CTC NORTH GMBH & CO KG	CTC North	DE-ctc-north-gmbh-co-kg	DE	 1	 1	384400,00
947469617	CYPRUS SUBSEA CONSULTING AND SERVICE C.S.C.S. LIMITED	CSCS	CY-cyprus-subsea-consulting-and-service-c-s-c-s	CY	 1	 1	488750,00
947471169	AURELIA TURBINES OY	Aurelia Turbines	FI-aurelia-turbines-oy	FI	 1	 1	50000,00
947474176	ROYAL COLLEGE OF MUSIC	RCM	UK-royal-college-of-music	UK	 1	 1	608175,00
947553328	DIAGRAM BV	Diagram	NL-diagram	NL	 1	 1	1337240,00
947553425	CELERWAY COMMUNICATION AS	Celerway	NO-celerway-communication	NO	 2	 2	925095,00
947594747	EXIRIS SRL	EXIR	IT-exiris	IT	 1	 1	258061,32
947610461	TECHNOLOGIKO EKPAIDEFTIKO IDRYMA (TEI) DYTIKIS ELLADAS	TWG	EL-technologiko-ekpaideftiko-idryma-tei-dytikis-elladas	EL	 2	 2	1016875,00
947623944	MIND THE BRIDGE FOUNDATION	MTB	IT-mind-the-bridge-foundation	IT	 2	 2	384195,03
947625690	ARWORKS KORLATOLT FELELOSSEGU TARSASAG	ARW	HU-arworks-korlatolt-felelossegu-tarsasag	HU	 1	 1	99750,00
947631316	NORIBIC LIMITED	NORIBIC	UK-noribic	UK	 1	 1	75193,75
947638009	SAFETYNET TECHNOLOGIES LIMITED	SNTECH	UK-safetynet-technologies	UK	 1	 1	50000,00
947640531	CIVIC CONSULTING ALLEWELDT & KARA GBR	Civic Consulting	DE-civic-consulting-alleweldt-kara-gbr	DE	 1	 1	434531,25
947642277	THE CONNECTED DIGITAL ECONOMY CATAPULT LIMITED	Digital Catapult	UK-connected-digital-economy-catapult	UK	 3	 3	1552031,25
947653432	TRIXELL	Trixell	FR-trixell	FR	 1	 1	980350,00
947726958	THE NOTHERN IRELAND AGRICULTURAL RESEARCH AND DEVELOPMENT COUNCIL	AgriSearch	UK-nothern-ireland-agricultural-research-and-development-council	UK	 1	 1	33133,75
947744224	FERENTIS	UAB Ferentis	LT-ferentis	LT	 1	 1	50000,00
947776428	ASSOCIATION UKRAINIAN AGRIBUSINESSCLUB	UCAB	UA-association-ukrainian-agribusinessclub	UA	 1	 1	147365,00
94778b1bc4a0550e24fac5da7c756dd2	SENSEAIR AB	SenseAir	SE-senseair-ab	SE	 2	 2	758464,30
947793694	SANXO-SYSTEMS FINN-MAGYAR MERESTECHNIKAI ES AUTOMATIZALASI KFT	SANXO-Systems Kft.	HU-sanxo-systems-finn-magyar-merestechnikai-es-automatizalasi-kft	HU	 1	 1	111562,50
947803200	SEGES PS	VFL P/S	DK-seges-ps	DK	 3	 3	573261,25
947805431	MEVLANA KALKINMA AJANSI	MEVKA	TR-mevlana-kalkinma-ajansi	TR	 1	 1	50000,00
947815907	ASTRIDBIO TECHNOLOGIES KFT	ABT	HU-astridbio-technologies-kft	HU	 1	 1	475000,00
947825316	ENAMINE LIMITED LIABILITY COMPANY,RESEARCH AND PRODUCTION ENTERPRISE	Enamine	UA-enamine-limited-liability-company-research-and-production-enterprise	UA	 1	 1	409500,00
947831524	FEDERALNI ZAVOD ZA GEOLOGIJU SARAJEVO	Federalni zavod za geologiju	BA-federalni-zavod-za-geologiju-sarajevo	BA	 1	 1	26617,00
947837441	HELLENIC ALUMINIUM INDUSTRY SA	ELVAL	EL-hellenic-aluminium-industry-sa	EL	 1	 1	522163,75
947851021	BINAB BIO-INNOVATION AB	Binab	SE-binab-bio-innovation-ab	SE	 1	 1	237000,00
947854319	LATVIJAS JURAS AKADEMIJA	LATVIAN MARITIME ACADEMY	LV-latvijas-juras-akademija	LV	 1	 1	100000,00
947868384	ESTROTECH OU	Estrotech O�	EE-estrotech-ou	EE	 1	 1	226264,68
947868675	HIGH VALUE MANUFACTURING CATAPULT	High Value Manufacturing Catapult	UK-high-value-manufacturing-catapult	UK	 1	 1	187810,00
947869936	Nemzeti Agrarkutatasi es Innovacios Kozpont	NARIC	HU-nemzeti-agrarkutatasi-es-innovacios-kozpont	HU	 4	 4	299756,25
947890015	RETE SEMI RURALI	RSR	IT-rete-semi-rurali	IT	 2	 2	388750,00
947930949	QSO INTERFEROMETER SYSTEMS AB	QISAB	SE-qso-interferometer-systems-ab	SE	 1	 1	308000,00
947942589	S2P DOO	S2P	SI-s2p-doo	SI	 1	 1	301375,00
947956072	FINCONS GROUP AG	FINCONS	CH-fincons-group	CH	 1		
947961407	ASSOCIAZIONE ITALIANA DI ELETTROTECNICA, ELETTRONICA, AUTOMAZIONE, INFORMATICA E TELECOMUNICAZIONI	AEIT-CORIFI	IT-associazione-italiana-di-elettrotecnica-elettronica-automazione-informatica-e-telecomunicazioni	IT	 1	 1	57683,75
947975666	CAMBA TV LIMITED	Evercam	IE-camba-tv	IE	 1	 1	238000,00
947977218	CENTRO ANDALUZ DE INVESTIGACIONES DEL AGUA	CETaqua	ES-centro-andaluz-de-investigaciones-del-agua	ES	 1	 1	161993,75
947988470	ECOLOGISTAS EN ACCION	EeA-CODA	ES-ecologistas-en-accion	ES	 1	 1	240693,75
948011362	B-COM	BCOM	FR-b-com	FR	 2	 2	940485,00
948023293	CONSULTORIO DEXEUS SAP	CONSULTORIO DEXEUS	ES-consultorio-dexeus-sap	ES	 1	 1	256342,50
948045603	KAMER VAN KOOPHANDEL	EX SYN	NL-kamer-van-koophandel	NL	 2	 2	622225,00
948071211	VALSTYBINE NE MAISTO PRODUKTU INSPEKCIJA PRIE UKIO MINISTERIJOS	SNFPI	LT-valstybine-ne-maisto-produktu-inspekcija-prie-ukio-ministerijos	LT	 1	 1	30750,00
948079941	INTEGRETAS AUDZESANAS SKOLA	IAS	LV-integretas-audzesanas-skola	LV	 1	 1	352000,00
948084791	HAMLET PROTEIN SA	Hamlet Protein	DK-hamlet-protein-sa	DK	 1	 1	151000,00
948100408	BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCE	BAAFS	CN-beijing-academy-of-agriculture-and-forestry-science	CN	 1		
948104385	AMA ROMANIA SRL	SC AMA Romania SRL	RO-ama-romania	RO	 1	 1	310193,00
948123106	NAWIJN MARCO	COLOSSO	NL-nawijn-marco	NL	 1	 1	52780,00
948164816	FAR-UK LTD	FAR	UK-far-uk	UK	 1	 1	421000,00
948175001	GORNOSLASKA AGENCJA PRZEDSIEBIORCZOSCI I ROZWOJU SP ZOO	GAPR	PL-gornoslaska-agencja-przedsiebiorczosci-i-rozwoju-sp-zoo	PL	 2	 2	28700,00
948193431	TURUN AMMATTIKORKEAKOULU OY	TUAS	FI-turun-ammattikorkeakoulu-oy	FI	 1	 1	217904,75
948203519	NOVIGO INTERACTIVE SL	N�vigo Interactive, S.L.	ES-novigo-interactive	ES	 1	 1	264320,00
948204101	RFND TECHNOLOGIES AB	RFND	SE-rfnd-technologies-ab	SE	 1	 1	313000,00
948207981	Efecto Global, S.L.	Efecto Global, S.L.	ES-efecto-global-s-l	ES	 1	 1	1235507,50
948213510	TUDOMANYOS ISMERETTERJESZTO TARSULAT	TIT	HU-tudomanyos-ismeretterjeszto-tarsulat	HU	 1	 1	17300,00
948264338	LINKOCARE LIFE SCIENCES AB	LinkoCare	SE-linkocare-life-sciences-ab	SE	 1	 1	321278,75
948295960	BELSTEAD RESEARCH LIMITED	BRL	UK-belstead-research	UK	 1	 1	151250,00
948298676	OPTILOG ADVISORY SERVICES MONOPROSOPI IKE	OPTILOG	EL-optilog-advisory-services-monoprosopi-ike	EL	 1	 1	220625,00
948301683	EUROPEAN CYSTIC FIBROSIS SOCIETY	ECFS	DK-european-cystic-fibrosis-society	DK	 1	 1	256260,00
948314972	"ABBIA ""GNSS TECHNOLOGIES"" SARL"	ABBIA	FR-abbia-gnss-technologies-sarl	FR	 1	 1	156620,62
948315942	STADT ESSEN	Stadt Essen	DE-stadt-essen	DE	 1	 1	174300,00
948328552	RENESCO SIA	RenEsco	LV-renesco-sia	LV	 2	 2	520063,75
948329522	MERSIN UNIVERSITESI	MEU	TR-mersin-universitesi	TR	 1	 1	125000,00
948336506	Institutul National de Cercetare pentru Sport	INCS	RO-institutul-national-de-cercetare-pentru-sport	RO	 1	 1	5750,00
948343393	ACQUA AZZURRA SPA	AA	IT-acqua-azzurra	IT	 1	 1	20000,00
948365509	ASOCIACION RED ANDALUZA DE SEMILLAS CULTIVANDO BIODIVERSIDAD	RAS	ES-asociacion-red-andaluza-de-semillas-cultivando-biodiversidad	ES	 1	 1	88000,00
948376179	SATELLITE APPLICATIONS CATAPULT LIMITED	SA.CATAPULT	UK-satellite-applications-catapult	UK	 1	 1	198360,00
948379283	CESAH GMBH CENTRUM FUR SATELITENNAVIGATION HESSEN	cesah-ESABICDA	DE-cesah-gmbh-centrum-fur-satelitennavigation-hessen	DE	 1	 1	209125,00
948381902	PROQR THERAPEUTICS BV	ProQR	NL-proqr-therapeutics	NL	 1	 1	4442544,00
948382969	RECHARGE	RECHARGE	BE-recharge	BE	 1	 1	107250,00
948388304	CONFEDERAZIONE ITALIANA AGRICOLTORI REGIONALE UMBRIA	Cia Umbria	IT-confederazione-italiana-agricoltori-regionale-umbria	IT	 1	 1	27000,00
948391990	FUNDACION ENTRETANTOS	FENT	ES-fundacion-entretantos	ES	 1	 1	95843,75
948392281	GLYCOUNIVERSE GMBH & CO KGAA	GU	DE-glycouniverse-gmbh-co-kgaa	DE	 2	 2	498432,96
948410323	SOPREMA	SOPREMA	FR-soprema	FR	 1	 1	317375,00
948419538	KLUGHAMMER GMBH	KGH	DE-klughammer	DE	 1	 1	431812,50
948439617	SPARK WORKS ITC	SPARK	UK-spark-works-itc	UK	 1	 1	198750,00
948446019	T2I - TRASFERIMENTO TECNOLOGICO E INNOVAZIONE S.C.A R.L.	T2I	IT-t2i-trasferimento-tecnologico-e-innovazione-s-c-a-r-l	IT	 2	 2	397500,00
948450287	GENIALIS D.O.O	GENIALIS D.O.O	SI-genialis-d-o-o	SI	 3	 3	829875,00
948458435	Swiss Space Systems Holding SA	Swiss Space Systems Holding SA	CH-swiss-space-systems-holding-sa	CH	 1		
948459114	AGENCE EUROPEENNE POUR L'INFORMATION ET LE CONSEIL DES JEUNES ASBL	ERYICA	LU-agence-europeenne-pour-l-information-et-le-conseil-des-jeunes-asbl	LU	 2	 2	193375,00
948474634	PIXIUM VISION	Pixium	FR-pixium-vision	FR	 1	 1	210022,50
948484043	EASTON CONSULT	Easton Consult	BE-easton-consult	BE	 1	 1	44750,00
948485304	AGENCIA PER A LA QUALITAT DEL SISTEMA UNIVERSITARI DE CATALUNYA	AQU CATALUNYA	ES-agencia-per-a-la-qualitat-del-sistema-universitari-de-catalunya	ES	 1	 1	255250,00
948503540	THE GOLDEN HELIX FOUNDATION	GHXF	UK-golden-helix-foundation	UK	 1	 1	706250,00
948520806	SINGULARLOGIC CYPRUS LTD	Singularlogic Cyprus Ltd	CY-singularlogic-cyprus	CY	 2	 2	687250,00
948523134	GLOBAL WATER PARTNERSHIP CENTRAL AND EASTERN EUROPE	GWP-CEE	SK-global-water-partnership-central-and-eastern-europe	SK	 1	 1	60000,00
948554174	RESEAU SEMENCES PAYSANNES - ASSOCIATION POUR LA BIODIVERSITE DES SEMENCES ET PLANTS DANS LES FERMES	RSP	FR-reseau-semences-paysannes-association-pour-la-biodiversite-des-semences-et-plants-dans-les-fermes	FR	 1	 1	250000,00
948557763	JENOPTIK ROBOT GMBH	JERO	DE-jenoptik-robot	DE	 1	 1	631343,00
948566881	ADAMANT AERODIASTIMIKES EFARMOGES ETAIREIA PERIORISMENIS EFTHYNIS	ADAMANT COMPOSITES E.P.E.	EL-adamant-aerodiastimikes-efarmoges-etaireia-periorismenis-efthynis	EL	 1	 1	613750,00
948571440	ARCHE NOAH SCHAUGARTEN GMBH	ARCHE NOAH	AT-arche-noah-schaugarten	AT	 1	 1	140000,00
948589870	YEE-YOUTH AND ENVIRONMENT EUROPE	YEE	CZ-yee-youth-and-environment-europe	CZ	 1	 1	51875,00
948603450	ULUSLARARASI GUNES ENERJISI TOPLULUGU TURKIYE BOLUMU DERNEGI	Gunder Turkiye Bolumu Dernegi	TR-uluslararasi-gunes-enerjisi-toplulugu-turkiye-bolumu-dernegi	TR	 1	 1	120272,50
948623820	HULL COLLEGE OF FURTHER EDUCATION	HCUK	UK-hull-college-of-further-education	UK	 1	 1	183332,50
948640310	RONGE & PARTNER GMBH	Ronge	AT-ronge-partner	AT	 1	 1	103500,00
948643317	HAUS DER WISSENSCHAFT BRAUNSCHWEIG GMBH	HDW	DE-haus-der-wissenschaft-braunschweig	DE	 1	 1	176500,00
948646712	ECRIN EUROPEAN CLINICAL RESEARCH INFRASTRUCTURE NETWORK	ECRIN	FR-ecrin-european-clinical-research-infrastructure-network	FR	 12	 11	4691855,23
948653114	LA&HA, AKADEMIJA ZA LASERJE IN ZDRAVJE	LA&HA, Laser and Health Academy	SI-la-ha-akademija-za-laserje-in-zdravje	SI	 1	 1	36125,00
948667082	LORTEK S COOP	LORTEK	ES-lortek-s-coop	ES	 3	 3	1094406,25
948668343	TEXAS INSTRUMENTS DEUTSCHLAND GMBH	TI	DE-texas-instruments-deutschland	DE	 1	 1	70000,00
948671350	IHK BILDUNGSZENTRUM HALLE-DESSAU GMBH	IHKBIZ	DE-ihk-bildungszentrum-halle-dessau	DE	 1	 1	125750,00
948719171	EUROPEES NETWERK CULTURELE CENTRA IVZW	ENCC	BE-europees-netwerk-culturele-centra-ivzw	BE	 1	 1	20680,00
948722372	NANESA SRL	NNsa	IT-nanesa	IT	 1	 1	160000,00
948759911	E-CODE	e-code	SK-e-code	SK	 1	 1	149200,00
948761851	SEEDING SCIENCE	SSC	FR-seeding-science	FR	 1	 1	216875,00
948765925	INSTIT SUP ELECTRONIQUE NUMERIQUE TOULON	ISEN	FR-instit-sup-electronique-numerique-toulon	FR	 1	 1	263031,25
948768835	ASSOCIATION FRANCAISE DE ZOOTECHNIE	AFZ	FR-association-francaise-de-zootechnie	FR	 1	 1	269000,00
948770387	INFEUROPE SA	infeurope	LU-infeurope-sa	LU	 1	 1	1333300,00
948805210	INSTITUT DE RECHERCHE TECHNOLOGIQUE JULES VERNE	IRT-JV	FR-institut-de-recherche-technologique-jules-verne	FR	 1	 1	597818,75
948820730	VALSTS IZGLITIBAS ATTISTIBAS AGENTURA	VIAA	LV-valsts-izglitibas-attistibas-agentura	LV	 8	 8	1194154,28
948830333	BEIJING NUOYA AGRICULTURE DEVELOPMENT CO. LTD	Noah Organic Farm	CN-beijing-nuoya-agriculture-development-co	CN	 1		
948831400	RAYFERENCE	Rayference	BE-rayference	BE	 1	 1	471750,00
948849539	LAPIN AMMATTIKORKEAKOULU OY	Lapin amk	FI-lapin-ammattikorkeakoulu-oy	FI	 2	 2	356092,50
948874080	VERENIGING PHOTONICSNL	PhotonicsNL	NL-vereniging-photonicsnl	NL	 1	 1	69777,50
948886108	RDC ENVIRONMENT SA	RDC	BE-rdc-environment-sa	BE	 1	 1	62200,00
948891346	NACIONALNI INSTITUT ZA JAVNO ZDRAVJE	NIJZ	SI-nacionalni-institut-za-javno-zdravje	SI	 3	 2	64063,00
948896875	ANDERSEN NIELS PETER SKOV	ANE	DK-andersen-niels-peter-skov	DK	 1	 1	177500,00
948908321	SUBWAY EDIZIONI SRL	SUBWAY LETTERATURA	IT-subway-edizioni	IT	 1	 1	95000,00
948908806	MUSEO NAZIONALE DEL CINEMA - FONDAZIONE MARIA ADRIANA PROLO - ARCHIVI DI CINEMA, FOTOGRAFIA ED IMMAGINE	MCT	IT-museo-nazionale-del-cinema-fondazione-maria-adriana-prolo-archivi-di-cinema-fotografia-ed-immagine	IT	 1	 1	57925,00
948930049	HNUTI DUHA - FRIENDS OF THE EARTH CZECH REPUBLIC	Hnut� DUHA	CZ-hnuti-duha-friends-of-the-earth-czech-republic	CZ	 1	 1	89262,50
948933735	CENTRE D ETUDES ET D EXPERTISE SUR LES RISQUES L ENVIRONNEMENT LA MOBILITE ET L AMENAGEMENT	Cerema	FR-centre-d-etudes-et-d-expertise-sur-les-risques-l-environnement-la-mobilite-et-l-amenagement	FR	 1	 1	86397,50
948946636	Provincie Fryslan	Fryslan	NL-provincie-fryslan	NL	 1	 1	9567,50
948965066	ASTAREAL AB	AstaReal AB	SE-astareal-ab	SE	 1	 1	232900,00
948975251	SOCIETE DE GESTION D'OPERATIONS COMMERCIALES POUR LE FESTIVAL INTERNATIONAL DU FILM	March� du Film - SOGOFIF	FR-societe-de-gestion-d-operations-commerciales-pour-le-festival-international-du-film	FR	 1	 1	70603,75
948988637	KOKOMO HEALTHCARE LIMITED	KKM	IE-kokomo-healthcare	IE	 1	 1	46375,00
948fb0f18fcd7ff44f0f351a0deadf56	ADVANSID SRL	Advansid	IT-advansid	IT	 1	 1	4500,00
949004448	TEXNOLOGIKES LYSEIS BIOEKPOMPIS OE	BET Solutions	EL-texnologikes-lyseis-bioekpompis-oe	EL	 2	 2	184500,00
949035003	PHOTONICS AUSTRIA - PLATTFORM ZUR FOERDERUNG DER OESTERREICHISCHEN WIRTSCHAFT, WISSENSCHAFT UND LEHRE IM BEREICH PHOTONIK	PhAu	AT-photonics-austria-plattform-zur-foerderung-der-oesterreichischen-wirtschaft-wissenschaft-und-lehre-im-bereich-photonik	AT	 3	 3	346853,28
949035488	FUNDACIO ACE	ACE	ES-fundacio-ace	ES	 1	 1	239375,00
949083018	CENTRE INTERNATIONAL DE FORMATION EUROPEENNE	CIFE	FR-centre-international-de-formation-europeenne	FR	 1	 1	150355,00
949084376	SPECIAL CONCEPTS EOOD	Special Concepts Ltd	BG-special-concepts-eood	BG	 1	 1	30877,50
949107850	CNM TECHNOLOGIES GMBH	CNM	DE-cnm-technologies	DE	 2	 2	530147,50
949108723	SOGEI-SOCIETA GENERALE D'INFORMATICA SPA	SOGEI	IT-sogei-societa-generale-d-informatica	IT	 2	 2	477523,50
949131615	MITSUBISHI HITACHI POWER SYSTEMS EUROPE GMBH	MHPSE	DE-mitsubishi-hitachi-power-systems-europe	DE	 2	 2	1574341,48
949142285	PROYECTOS BIOLOGICOS Y TECNICOS S.L.	PROBITEC	ES-proyectos-biologicos-y-tecnicos-s-l	ES	 1	 1	437500,00
949155865	NOKIA R&D (UK) LIMITED	Nokia R&D	UK-nokia-r-d-uk	UK	 2	 1	1394105,00
949158387	VLC PHOTONICS SOCIEDAD LIMITADA	VLC PHOTONICS	ES-vlc-photonics-sociedad-limitada	ES	 1	 1	311500,00
949167020	RI-BA COMPOSITES SRL	RIBA	IT-ri-ba-composites	IT	 1	 1	758625,00
949182443	AQUALLIGENCE LIMITED	Aqualligence	CY-aqualligence	CY	 2	 2	122750,00
949192725	KIWI POWER LTD	KIWI	UK-kiwi-power	UK	 4	 4	867600,00
949196508	Tide Microfluidics B.V.	Tide Microfluidics	NL-tide-microfluidics-b-v	NL	 1	 1	50000,00
949203007	VICAT	Vicat	FR-vicat	FR	 1	 1	737100,00
949203104	GRINTECH GMBH	GRT	DE-grintech	DE	 1	 1	365475,00
949203395	VETERINARNI A FARMACEUTICKA UNIVERZITA BRNO	VFU Brno	CZ-veterinarni-a-farmaceuticka-univerzita-brno	CZ	 1	 1	64680,00
949209894	DEVICE GATEWAY SA	DG	CH-device-gateway-sa	CH	 1		
949218333	ANTARES SCARL	ANTARES SCARL	IT-antares-scarl	IT	 1	 1	409500,00
949224735	SKOLKOVO INSTITUTE OF SCIENCE AND TECHNOLOGY	Skoltech	RU-skolkovo-institute-of-science-and-technology	RU	 2	 2	430000,00
949231040	IMARE NATURAL SL	iMARE NATURAL S.L.	ES-imare-natural	ES	 1	 1	299956,00
949246366	INNOVALOR BV	InnoValor	NL-innovalor	NL	 1	 1	386250,00
949246463	VANMECHELEN MIEKE	Mieke Vanmechelen	IE-vanmechelen-mieke	IE	 1	 1	18288,00
949269258	LETA	LETA	LV-leta	LV	 1	 1	1166250,00
949269549	LATVIJAS KULTURAS AKADEMIJA	LKA	LV-latvijas-kulturas-akademija	LV	 1	 1	150411,25
949290404	BRIGHTWAY VISION LTD	BrightWay Vision	IL-brightway-vision	IL	 1	 1	761447,50
949302432	INSTITUT DE PREPARATION A L'ADMINISTRATION ET A LA GESTION	IPAG BS	FR-institut-de-preparation-a-l-administration-et-a-la-gestion	FR	 1	 1	189776,25
949320571	UCL PARTNERS LIMITED	UCLP	UK-ucl-partners	UK	 1	 1	39688,75
949325518	APERTUS - ASSOCIATION SUPPORTING OPEN AND FREE AUDIOVISUAL MEDIA AND TECHNOLOGY	Apertus Association	AT-apertus-association-supporting-open-and-free-audiovisual-media-and-technology	AT	 1	 1	154000,00
949341329	ITALCEMENTI FABBRICHE RIUNITE CEMENTO SPA	ITC	IT-italcementi-fabbriche-riunite-cemento	IT	 1	 1	156000,00
949349380	AMEN TECHNOLOGIES	AMEN	EL-amen-technologies	EL	 1	 1	54000,00
949364124	ANDRIESSEN CORNELIS CHRISTIAAN JACOB	Cees Andriessen	NL-andriessen-cornelis-christiaan-jacob	NL	 1	 1	18288,00
949377801	ROB AALDERS URBAN MEDIA	R.A.U.M.	NL-rob-aalders-urban-media	NL	 1	 1	18750,00
949386143	DEMIR CANER	DEM	TR-demir-caner	TR	 1	 1	447125,00
949402342	AQUIMER	AQUIMER	FR-aquimer	FR	 1	 1	69704,00
949404961	FONDATION DE COOPERATION SCIENTIFIQUE RAILENIUM	RAILENIUM	FR-fondation-de-cooperation-scientifique-railenium	FR	 2	 2	322843,75
949410587	STICHTING SCIENCE STREET	ScSt	NL-stichting-science-street	NL	 1	 1	182500,00
949422906	HERDING WIEBKE	ONSUB	NL-herding-wiebke	NL	 1	 1	176250,00
949448611	FUNDACJA PROGRESS AND BUSINESS	PBF	PL-fundacja-progress-and-business	PL	 1	 1	244531,25
949450648	RCL CRUISES LTD	RCL CRUISES LTD	UK-rcl-cruises	UK	 1	 1	566125,00
949460639	ISTITUTO LUCE-CINECITTA SRL	LUCE	IT-istituto-luce-cinecitta	IT	 1	 1	80500,00
949475965	COBRE LAS CRUCES SA	COBRE LAS CRUCES, S.A.	ES-cobre-las-cruces-sa	ES	 2	 2	2056588,75
949486732	UNIVERSITE DE CORSE PASCAL PAOLI	UCPP	FR-universite-de-corse-pascal-paoli	FR	 2	 1	286230,00
949487605	EUROPA-UNIVERSITAT FLENSBURG	EUF	DE-europa-universitat-flensburg	DE	 1	 1	86350,00
949542216	CIVITTA EESTI AS	CIVITTA	EE-civitta-eesti	EE	 1	 1	113750,00
949570346	CELL THERAPY CATAPULT LIMITED	CTC	UK-cell-therapy-catapult	UK	 2	 2	581633,50
949579561	STIFTELSEN SVENSKA FILMINSTITUTET	SFI	SE-stiftelsen-svenska-filminstitutet	SE	 1	 1	119500,00
949581695	VISSHE UCHILISHTE PO MENIDZHMANT	VUMK	BG-visshe-uchilishte-po-menidzhmant	BG	 1	 1	119750,00
949599252	MOBIT TELECOM LTD	mobit	IL-mobit-telecom	IL	 1	 1	672875,00
949609534	AITEK BV	Aitek BV	NL-aitek	NL	 1	 1	50000,00
949619428	INSTITUT CATALA DE LES EMPRESES CULTURALS	ICEC	ES-institut-catala-de-les-empreses-culturals	ES	 1	 1	89500,00
949626024	ADVIES DE WITH	Advies de With	BE-advies-de-with	BE	 1	 1	78756,00
949652214	KATHOLISCHE HOCHSCHULE FREIBURG GGMBH	CUF	DE-katholische-hochschule-freiburg-ggmbh	DE	 1	 1	247325,00
949662302	GROUPE SUP DE CO MONTPELLIER	Montpellier	FR-groupe-sup-de-co-montpellier	FR	 1	 1	9000,00
949677628	CESIE	CESIE	IT-cesie	IT	 2	 2	388429,38
949684709	CARBON3IT LTD	Carbon3IT Ltd	UK-carbon3it	UK	 1	 1	139408,75
949689850	INURA ZURICH INSTITUT GMBH	INURA	CH-inura-zurich-institut	CH	 1		
949691402	SCILS GMBH	SCiLS GmbH	DE-scils	DE	 1	 1	302663,75
949694700	BIOTECHPHARMA	Biotechpharma	LT-biotechpharma	LT	 1	 1	845250,00
949696252	CONSEIL DES COMMUNES ET REGIONS D'EUROPE-ASSOCIATION	CCRE	BE-conseil-des-communes-et-regions-d-europe-association	BE	 1	 1	327375,00
949697028	FUNDACJA NEO MEDIA	FNM	PL-fundacja-neo-media	PL	 1	 1	128862,50
949697222	SEEDCAP AB	Seedcap	SE-seedcap-ab	SE	 1		
949702169	TRAJECT NV	Traject	BE-traject	BE	 1	 1	237425,00
949702945	CESKA KOMORA AUTORIZOVANYCH  INZEYRU A TECHNIKU	CKAIT	CZ-ceska-komora-autorizovanych-inzeyru-a-techniku	CZ	 1	 1	47625,00
949705079	EUTEMA GMBH	EUTEMA	AT-eutema	AT	 2	 2	407187,50
949705661	WISE GUYS INVESTMENT OU	WISE GUYS	EE-wise-guys-investment-ou	EE	 1	 1	18750,00
949705758	ETVENTURE GMBH	ETVENTURE	DE-etventure	DE	 2	 2	635390,91
949710220	EUROPEAN ALTERNATIVES LIMITED LBG	European Alternatives Ltd	UK-european-alternatives	UK	 1	 1	50022,50
949715555	ETHNIKOS ORGANISMOS PISTOPIISIS PROSONTON & EPAGGELMATIKOU PROSANATOLISMOU	EOPPEP	EL-ethnikos-organismos-pistopiisis-prosonton-epaggelmatikou-prosanatolismou	EL	 1	 1	193654,00
949715749	SVAZ PODNIKATELU VE STAVEBNICTVI V CESKE REPUBLICE SDRUZENI	SPS v CR	CZ-svaz-podnikatelu-ve-stavebnictvi-v-ceske-republice-sdruzeni	CZ	 1	 1	168456,25
949716428	ENLABS SRL	LUISS ENLABS	IT-enlabs	IT	 1	 1	150150,00
949716816	STATYBOS PRODUKCIJOS SERTIFIKAVIMO CENTRAS	SPSC	LT-statybos-produkcijos-sertifikavimo-centras	LT	 1	 1	23400,00
949719629	NARODNY USTAV CELOZIVOTNEHO VZDELAVANIA	NUCZV	SK-narodny-ustav-celozivotneho-vzdelavania	SK	 1	 1	56635,00
949719920	BIO-INREN SL	Bio-inRen	ES-bio-inren	ES	 1	 1	50000,00
949722733	STARTUPS.BE	Startups.be	BE-startups-be	BE	 2	 2	244156,00
949725546	AXENCIA GALEGA DE INNOVACION	GAIN-CIDTG	ES-axencia-galega-de-innovacion	ES	 3	 3	96014,25
949727389	INSTITOUTO ERGASIAS	INE GSEE	EL-institouto-ergasias	EL	 1	 1	27056,25
949729038	ECHANDIA MARINE SWEDEN AB	Echandia Marine	SE-echandia-marine-sweden-ab	SE	 1	 1	40625,00
949729135	INSTITUT DE RECHERCHE TECHNOLOGIQUE SYSTEMX	SYSTEMX	FR-institut-de-recherche-technologique-systemx	FR	 1	 1	240000,00
949729329	ETXE-TAR, S.A.	ETX	ES-etxe-tar-s-a	ES	 1	 1	47468,75
949729523	CENTRO DE INVESTIGACIONES CIENTIFICAS Y TECNOLOGICAS DE EXTREMADURA	CICYTEX	ES-centro-de-investigaciones-cientificas-y-tecnologicas-de-extremadura	ES	 2	 2	151475,00
949731172	STICHTING BOTH ENDS	Both ENDS	NL-stichting-both-ends	NL	 2	 2	267218,75
949733403	Telerobot Labs S.r.l.	TLAB	IT-telerobot-labs	IT	 3	 3	1118997,64
949734761	GEMEENTE LEEUWARDEN	Leeuwarden	NL-gemeente-leeuwarden	NL	 1	 1	191370,00
949735440	UNIVERSITE DE BORDEAUX	UBx	FR-universite-de-bordeaux	FR	 21	 20	8768962,95
